	11-1163-Wt-P8	12-1163-Wt-P9	16-1164-IgAKO-P8	17-1164-IgAKO-P9	2-1161-Wt-P9	21-1165-Wt-P8	22-1165-Wt-P9	26-1166-IgAKO-P8	27-1166-IgAKO-P9	41-1169-Wt-P8	42-1169-Wt-P9	46-1170-IgAKO-P8	47-1170-IgAKO-P9	6-1162-IgAKO-P8	7-1162-IgAKO-P9
Fli1	-1.18317735327	0.653787792477	-1.05402068863	0.45661102516	0.681476833516	-1.58505135518	0.255491035248	-1.06352604684	0.900830852826	-0.34337756552	1.53424322755	-0.311253029811	1.53613304021	-1.1945486415	0.716380873769
Sema4b	0.870938141003	-0.635792819758	1.23020956511	-0.671920941364	-0.937675162772	1.41610310678	-0.889833331264	1.02796915178	-0.832878827761	0.514858744976	-1.37320634136	0.502359622302	-1.47241542569	1.36440578396	-0.113121265952
Rasgrp3	-1.19975251283	1.01429423149	-0.885677407818	0.776469245278	0.71778818642	-1.83293148166	0.729741028754	-1.22319538697	0.97585169587	-0.315575891229	1.00500676232	-0.776480490315	1.04267930977	-0.876799802844	0.848582513767
Ctsh	-0.779962074797	0.897155436217	-1.44357502325	1.0560294268	0.415246682294	-1.24924318703	1.02797256855	-1.24717512888	0.764125338026	-0.372506762673	1.21955622268	-0.460184578765	1.18812879225	-1.4279407916	0.412373080192
P2ry10	-1.15657014281	0.681344105288	-1.00623288146	1.02235923015	0.748911604804	-1.8148556614	0.501658935468	-1.12261018999	0.59261565138	-0.525479083654	0.974077427305	-0.426613228129	1.19075929697	-0.956589066779	1.29722400286
March1	-0.809824057667	1.03842848418	-1.22521627683	0.0599115094147	1.21758351174	-1.81625758225	0.436698362816	-0.877706359796	0.475997097563	0.243610230416	1.1545654254	0.108166135766	1.42782189125	-1.52977166791	0.0959932959052
Pxdc1	-0.912032090284	1.05800680165	-0.796129129803	1.00265483132	0.969736558082	-1.03013707597	1.10471678389	-0.980255754318	0.959154852721	-1.25135302892	0.774921169539	-1.27460003687	0.983174803016	-1.12990136859	0.522042684539
Tpst2	1.07757440137	-0.602031628129	0.964988563887	-0.765116993651	-1.22314862493	1.50748507098	-0.584145312208	1.18102733557	-0.912409066261	0.850976636636	-1.12742710082	0.772158052738	-1.06250570279	0.935772195406	-1.01319782781
S100a10	-0.693047464779	1.19169346974	-1.04543005894	0.933568689995	0.834630818242	-1.26202687075	0.978482390559	-1.28779064475	1.01711813977	-1.02103510033	0.79188345197	-0.945816745381	0.794456065706	-1.13303463973	0.846348498667
Cnn3	-0.728478660918	1.03342585561	-1.0472118444	0.657195509084	0.947374118963	-0.961082444058	1.03681446022	-1.2150545799	0.718010089102	-0.758927110271	1.35881361117	-1.19948965834	1.10129012939	-1.32761984724	0.384940371596
Aldh2	0.679721841295	-0.478041083635	0.630720565044	-0.781073763323	-1.46426413809	1.4551004204	-0.504391881752	1.28687780263	-0.964488118166	0.807973545101	-1.06446111946	0.800092202842	-1.22911905184	1.39300722675	-0.567654447807
Slc25a4	0.996033807409	-1.06834808627	1.01310818121	-0.675541386641	-1.18074536151	0.873062656009	-1.12589178134	1.0048781004	-0.752590516464	1.05311873762	-0.810987197997	1.44067418178	-0.470273293313	0.918565853437	-1.21506389433
Tmod3	-0.691762751412	1.21772851533	-1.13533075387	0.829426412724	0.817804077797	-1.045502863	1.0110672003	-1.26006991068	0.693422428901	-0.274442325096	1.23994875903	-0.674169049694	1.09924957532	-1.7085574874	-0.118811828255
Cdh17	0.872289542129	-1.024127254	1.03757896635	-0.843635683906	-0.877394246254	1.11697822317	-0.914786334378	1.1341808769	-0.779939370416	1.04995254409	-1.03767016937	1.15454529501	-0.959453650969	1.0887780593	-1.01729679764
Plcg2	-1.23772226745	0.668656653019	-1.19891740964	0.860498815213	1.21708247618	-1.00777690731	0.810458048076	-0.52622853922	1.3287000382	-0.767192999908	0.898861012774	-1.76076618979	0.440461892116	-0.540784050506	0.814669428241
Sik1	-0.666402986323	-0.174195815073	0.544829320861	0.69331524232	-0.484379825281	-0.439610373882	0.441087843483	-0.477578104552	-0.320657876107	-0.99256120691	-0.576605775006	-0.981248732972	-0.830642861439	1.52792395614	2.73672719474
H2-DMa	-0.959310503518	0.316566567426	-0.863757675391	1.56752807339	0.915514082053	-0.763068088391	1.37772930645	-1.0080305518	0.88103305653	-1.15152673673	0.712536340423	-0.820663585926	1.12121343132	-1.37779818272	0.0520344668868
Ppp1r18	-0.426941809517	1.17492236321	-0.402183070588	1.33539448082	0.6981431519	-0.160738766072	1.03057475414	-0.672700013023	0.936854720233	-1.81763489683	-0.109249364674	-1.88320739778	-0.231933109077	-0.610563338364	1.13926229562
Ccm2	-0.971097409637	0.947316455462	-0.979203769504	0.827930876961	0.854422797797	-1.27935396934	0.820282669302	-1.21432178825	1.18120031914	-0.817445668343	0.944737038584	-0.848413318571	1.07362311009	-1.27655327632	0.736875932631
Cox4i1	1.27506838338	-1.4312117779	0.823246099811	-0.501454817237	-1.11697971146	0.725795439173	-0.803196918193	0.868315685489	-0.831640796306	1.10397528935	-0.389274749926	1.58642737669	-0.497308473831	0.610892337994	-1.42265336703
Arap1	-0.348245362827	1.19704062343	-0.587958842717	0.680652075035	0.82910125602	0.23289866398	1.22903720527	-0.171341883831	1.17853554734	-1.65260077837	-0.148814836166	-2.15595983625	-0.812063104342	-0.353688304808	0.883407578228
Mknk2	0.402140655423	-0.901631393284	-0.304092344869	-1.47571597263	0.34050813851	2.21980694468	0.560753804028	0.893715217925	-0.551121136189	0.741382438131	-0.664490954462	-0.328004312632	-1.21356049821	1.29858906053	-1.01827964695
Pkm	1.42317301067	-1.42968501366	0.926232805096	-0.652142818511	-1.03628067144	1.222381498	-0.611975451941	1.04838771463	-0.547922127444	0.727705515953	-1.05908137821	0.836621560279	-1.20497933285	1.02683674897	-0.66927205954
Smg1	-1.07760175897	0.117456605863	0.262046705706	0.0442012089914	0.891350332962	0.402224550844	0.766727381985	0.063929449749	0.0945616063742	-0.92293165535	-1.04735290635	-1.46944307515	-1.44516530781	1.165296415	2.15470044615
Ptpn1	1.20366379175	-0.789634299848	1.25108949398	-0.506132940456	-1.05629304987	1.19040547623	-1.07416551191	1.24772432721	-0.581711393359	0.888023528646	-0.97509662355	0.765294986994	-0.76531033472	0.672368615373	-1.47022606647
Kmt2a	-1.17859058678	0.1451031621	-0.482898533744	0.0310867261087	0.484626129809	0.308582111192	0.868167012221	-0.0732006094627	0.197120587465	-0.483069763277	-0.795239612831	-1.38115959808	-1.22828091924	0.925064422161	2.66268947236
Brd2	-1.23196068594	0.714057896327	-1.01146460465	0.873120972874	0.0105495104777	-1.04352366167	0.884417556377	-0.828198443047	0.709147059655	-0.793515618978	0.412952733523	-0.688528084128	0.618065204616	-0.974715672507	2.34959583707
Rassf3	-0.897729164119	1.00490123188	-1.04859022928	0.860130741032	0.896627166633	-1.25582325755	0.952468902056	-1.07651563993	0.996440471814	-0.950771743514	0.898451073387	-0.887388653501	1.00007171953	-1.3149981229	0.82272550447
Nckap1l	1.24672205305	0.528771143343	0.943058951084	0.0662026081544	0.425779411058	1.38124668128	-0.0662785233449	1.13440282449	0.0981582407518	-0.765674540977	-1.46637928628	-0.868706184151	-2.00606870686	0.43424218202	-1.08547685362
Ccdc50	-0.776034055497	1.0864993003	-0.4766468325	1.18682960755	1.35390219345	-1.16520569884	0.652529716341	-1.36778235107	1.12724148526	-1.16191568935	0.491095369482	-1.29972593274	0.520482969069	-0.878541654192	0.707271572728
Cnp	0.0716673265769	1.08543485188	-0.754233018019	0.659707895754	0.691387743914	0.0236177897381	1.13920344197	-0.802862120613	0.738275821411	-1.0714701361	1.3489790538	-1.67533846453	0.9905049313	-1.44855263619	-0.996322480893
Ppp1ca	-0.18890890991	1.11519003958	-1.40346676935	1.08099621872	0.672789425734	-1.02966943865	1.33871811022	-1.31302339128	0.817543924324	-0.935018276657	0.877460421917	-1.04335184078	1.00592463226	-1.06552438557	0.0703402394448
Stk24	-0.936421262607	1.00815622835	-1.16290292345	0.812994743726	0.950183675038	-0.697011737934	1.57668130344	-1.07926285768	0.719488867323	-1.24426689076	0.532857801719	-1.26035424698	0.402484668378	-0.781502428206	1.15887505963
Arpc5	-0.344552003824	1.22631522708	-1.07392704259	1.0388681502	0.843676872868	-1.55836114657	0.69080595581	-1.13579106286	0.759796267978	-0.555625971785	1.11576484474	-0.439541191462	1.25467362242	-1.49370951501	-0.328393006995
Irs2	-1.06966667721	0.144559446583	-0.486209435738	0.42822126274	-0.0641048255792	-0.538731683307	0.559566947581	-1.08129206534	0.0229067078489	-0.675246329463	-0.0549534738945	-1.02499195939	-0.0926375258758	0.873767468791	3.05881214226
Mylip	-1.37906502748	0.648864596629	-1.16280631989	0.0404232797895	0.983212813002	-0.940571744434	0.593729128997	-1.33200415426	0.683747884873	-0.257044999675	1.48853058784	-0.490983144222	1.67517960596	-1.11129591828	0.560083411155
Pde2a	-0.686457589558	1.00190203872	-0.943921309983	0.7127982713	1.04782561081	-1.38252328665	0.759994197709	-1.14938793702	0.95156170786	-1.189441413	0.904322090876	-1.14531686816	0.821957174776	-0.863706614147	1.16039392647
St3gal1	-1.18102445181	0.887014528442	-1.00846223305	0.350444629379	0.993748416812	0.155220923904	1.53430415616	-0.798081907694	0.790928490064	-1.47959580881	0.125720834709	-1.63737838905	0.255257569698	-0.384893390577	1.39679663181
Tcp11l2	-0.715402270598	1.13921272852	-0.754614330572	0.952076000372	1.01979213769	-1.4228446938	0.89225055144	-1.1065067955	0.967210882278	-0.783658312645	0.956622640181	-1.02144342054	0.900311817164	-1.45692595186	0.43391901787
Cd9	1.18293659438	-0.794281840016	1.04251045137	-0.913776360155	-1.05015808924	1.07416155548	-1.04436357911	1.07910283407	-0.881794212841	0.971973220632	-0.9808348469	1.02911748946	-0.982396248653	1.08041470176	-0.812611670231
Cmtm6	-0.95217011689	1.04183119305	-1.00713510286	0.848907540649	1.23096542395	-0.968183255962	0.644083897256	-1.40629384373	0.525522319591	-0.486861520934	1.3759945094	-0.998005176572	0.929700440549	-1.35302158524	0.574665277735
Map3k1	-1.50366814573	0.203327643812	-1.05127849443	0.330337074813	0.617621035334	-1.51218066161	0.508704834586	-0.964109843507	0.595712180838	-0.110247068972	1.56576726927	-0.475519997834	1.41015506252	-0.929657709615	1.31503682052
Sun2	-1.24367885226	1.21503164725	-1.21651140964	0.561681174329	1.76911955605	-0.215685208812	1.25840480853	-0.870324804195	0.743621702754	-0.932389804764	0.567301811696	-1.09193312991	0.269971235195	-1.22065292634	0.406044200114
Cd52	-0.017828049662	-0.930748064932	-0.123462835951	0.177477083311	0.726855482834	0.0115948762663	-0.607132911305	-0.768207750359	-1.23070023888	1.22750106354	1.20518243137	1.9058622998	0.722545244024	-0.334406930979	-1.96453169908
Pum2	-0.823797100856	1.40552247425	-0.238929766714	0.886463063391	1.36856049078	-0.647637087482	1.26361113255	-0.854021554662	1.04083840104	-1.55603358327	-0.271944798917	-1.58211055146	-0.123949961453	-0.557234739047	0.690663581845
Mllt6	-1.48438612426	0.283841007408	-1.06150529709	0.475580521413	0.997497009917	-0.777674644169	1.33226026372	-0.947229525371	0.729505011244	-1.02025610947	0.538487581109	-1.13488193519	0.436223813214	-0.283097517916	1.91563594544
Atp5a1	2.45583417432	-0.25636788665	0.910271812558	-0.183979405751	-0.275421870765	0.539065009559	-0.392605254535	0.707721599433	-0.275639377795	-0.211657587467	-0.749864614343	-0.253229795731	-1.13368049795	1.07622519671	-1.9566715016
Eif3f	1.14364743817	-0.221016134722	2.02462032361	1.0221087013	-0.164958767925	0.665832082076	-0.585323055299	0.222033938711	0.496902165288	-1.53738782753	-1.79087130618	-0.0726759641704	-0.649247810208	0.51031911398	-1.06398289711
Ffar2	0.967980300058	-0.809956291953	1.00261146956	-0.783700240814	-1.18751167549	1.07034267559	-0.950464534493	1.15941571507	-0.788283419463	1.09072717446	-1.00437800477	1.18713362942	-0.803041700912	0.948947265646	-1.0998223619
Satb1	-0.775070129266	1.15969717905	-0.984344564319	0.721520111332	1.06992435633	-0.995777562696	1.02542170189	-1.00288324999	1.066900457	-1.01430929712	0.57033585872	-1.38476772289	0.727937886093	-1.19101307203	1.00642804789
Srgn	-0.962901312596	0.648028631523	-1.53296523825	0.80997818701	1.04022070906	-1.52083450843	0.803586406135	-1.44379495195	-0.201208434517	-0.144566251069	1.24587805112	0.296156652011	0.984375841908	-0.973005807011	0.951052025049
Cct5	1.51202438139	-0.884549891966	0.964805726494	-0.564035872859	-1.31786230639	0.309484794234	-0.73959094888	0.664137835789	-0.760831814089	0.895762714878	-0.422962012135	1.66079426067	-0.104941878617	0.57658946598	-1.7888244545
Rbm38	-0.470773040641	1.03715201275	-0.821105736463	1.05916662709	0.65990799905	-0.75336727261	1.02418653791	-1.14468706065	1.12049028399	-1.47829552987	0.513613922112	-1.58618510716	0.534481512352	-0.845136328744	1.15055118088
Grap2	-1.15769950868	0.752642117237	-0.747934764234	0.839826394289	0.992758525636	-1.47528042324	0.582176443781	-0.994662290672	1.090970226	-1.00047709247	0.975726737764	-0.982825362338	1.06477648171	-0.993115229442	1.05311774465
Itm2b	0.667191261507	-0.121313290494	0.343974983843	-0.922472242731	-1.12772267138	1.04532614924	-0.617967464926	0.938547551643	-1.12735432144	1.70023242903	-0.258162611254	1.45706820691	-0.267756674041	0.159892963423	-1.86948426933
Klhl24	-1.18239578352	1.1701896325	-0.508963681839	0.542338129167	1.46904204088	-1.27034287698	0.49838387403	-0.830199957013	1.44884678063	-0.65933242027	0.67799741	-1.4185955868	0.733578439895	-1.11020019171	0.439654191021
Fcrla	0.124919391913	1.05794786254	-0.574638204693	0.277671422955	0.770164505501	-0.709931641112	0.271248699079	-0.551243772627	0.171677544238	0.646491128977	1.31455392684	0.0437681067511	1.22989298852	-2.0518041006	-2.02071785828
Rps6ka1	1.15673932894	-0.65983788125	1.05129955567	-0.87427811091	-0.729062831687	1.30425934653	-0.941661790217	1.12029108542	-0.82730080953	0.882679156214	-0.864820786718	0.815882397901	-0.93561520027	0.996863195223	-1.49543665531
Cyfip2	-1.54435621454	-0.130705043914	0.175135212687	0.12674365097	0.940121696006	0.912483253879	0.645729360939	0.348908965835	0.556339918474	-1.062133834	-0.939280732822	-1.62485988844	-1.18702029862	1.22613135988	1.55676259367
Irf2	-0.934387980028	1.10053447776	-1.01873150114	0.996070298863	0.9126205629	-0.814407688023	0.828343241865	-0.981097902581	1.22385744425	-0.944552180007	0.964233418181	-1.37363609261	0.731494978314	-1.28350227393	0.593161196194
Malat1	-1.41429359188	0.593204055384	0.623688682148	0.516831464803	0.23924036596	-0.382423747988	0.942511050186	-0.568804187162	0.111790579046	-1.1959348893	-1.35109965299	-0.798435130413	-0.652194112809	1.08436319183	2.25155592318
Rrbp1	-0.568543539609	-1.56383395725	-0.199161133205	-1.26889597523	-1.0926185569	0.287967029934	-0.725708202645	1.04165282989	-1.00361765048	1.67993624826	0.367836888311	1.71629715203	0.477813064651	0.735495873905	0.115379928325
Ablim1	-1.29865666307	1.43302397306	-0.479472716754	0.0238087112057	1.13938394912	-0.532498771239	0.896337333071	-0.592817419032	1.23462490769	-1.17824670771	0.359435845162	-1.8235500648	0.535130318918	-0.752462072365	1.03595937675
Akap13	-2.38932042281	0.263351941756	-1.06402066982	-0.474803940998	0.195302836332	-1.22263767727	0.175800833384	-0.00226057499916	0.642319559142	0.137482655601	0.533867936116	0.0985612218797	0.81741376671	0.0752850446706	2.21365749032
Akna	-1.62996756213	0.573067490491	-1.43723243734	0.0669339836283	0.493811478008	-0.322472046118	1.97607444122	-0.392565275861	0.606600193087	-0.756902802235	0.213068249575	-1.05438674637	0.646509538887	-0.610260495497	1.62772199065
Tmem131	0.137436056047	-1.47821719627	0.93285262413	-0.84722766383	-0.790255355607	0.997013054168	-1.37230817566	1.53221198944	-0.442073888616	1.07205656416	-0.842080543581	1.02644923746	-0.70397018911	1.24134720066	-0.463233713373
AI467606	-0.809535335281	0.95577318293	-0.959933997033	0.533117187585	0.851945532536	-1.40056930631	0.654032915967	-0.868022952805	0.980304902283	-0.713607178113	1.4821803436	-0.640999198346	1.48715347914	-1.43285757832	-0.118981997839
Myo1c	-0.783249748479	1.25827848226	-1.02754144539	0.467571673043	1.04929465372	-0.620030726964	0.947238068876	-1.14866419817	1.0962857743	-0.807239115609	1.05214878842	-1.28599394104	1.04243756115	-1.44374469301	0.203208866888
Fus	-0.409470146211	-1.59242754861	-0.694731776211	-0.512467689538	0.746256020741	-0.991032266913	-1.29019938245	-0.684410478995	0.0714456100793	0.988238230702	1.71824378553	1.26972521607	1.52030958653	-0.146572553806	0.00709339308343
Stk4	-1.01790301108	1.54183995675	-0.489591371879	0.722812715946	1.26510563004	-1.00411902197	0.604211781527	-1.06998421458	0.9316453653	-0.942958117393	0.924434506142	-1.25300665563	0.864603522501	-1.31198588464	0.234894798961
Btg2	0.281599108555	0.659131145529	-0.0318340465822	0.738918997666	-0.894442333823	-2.40867265201	0.123143043515	-0.505186853936	0.193408820116	-0.653518205668	0.396678535107	-0.237994383112	0.741964643355	-0.712099953656	2.30890413494
Cd22	-0.757779847932	-1.69454205694	-1.02731839529	-1.17584207825	-0.906347611796	0.501971250385	-0.677553329915	1.80367790156	-0.39704396188	1.5174821931	0.498509369813	0.820411000979	0.449154359204	0.839288976149	0.205932230809
Vars	0.356373641704	0.0258734412256	0.220606920911	0.378593426871	1.1390163218	0.972171542035	0.706598849074	0.676461122317	0.91492172546	-1.66423604295	-0.83298357388	-1.71229928935	-1.9573999348	0.628608901884	0.147692947696
Hnrnpab	2.11131826366	-0.30923411485	0.404863060102	-0.343723691189	-1.56398690433	1.10394488841	-0.454158099729	0.69425049414	-0.0133437001108	0.5599261804	-0.938367671733	0.228474591855	-0.802361030398	1.01985098381	-1.69745325004
Pa2g4	1.36357640451	-1.10876699458	0.882997615057	-0.623445448158	-1.14015396327	0.707463799798	-0.942671524259	0.788998122294	-0.714010708321	1.06567439078	-0.729972264198	1.53896368028	-0.688961615271	0.87951418589	-1.27920568056
Ift140	0.68409440144	-1.04851813178	0.821614361726	-1.15552973673	-0.843063574029	1.14802899075	-0.922139654848	1.33019479515	-0.862809297261	1.22264234626	-0.364611450197	1.10841010492	-0.692058835455	0.927758130237	-1.35401245018
Rab8a	-0.61819577187	1.19617927785	-1.05591015301	0.882311375731	0.935738977459	-0.960385313183	1.04867768619	-1.46203526441	0.79906613619	-1.06431921017	0.980283189443	-1.03253552946	0.921575467479	-1.13609994287	0.56564907462
Birc6	-0.672209654878	0.256746911351	0.591685526843	0.414807746689	0.7916557464	0.616428471638	0.555734990709	-0.0110036384592	0.129710276554	-1.06077488472	-1.27565375573	-1.62732935884	-1.62528077765	1.04830576238	1.86717663771
Cap1	-0.997314956941	0.549926152538	-1.15230600594	0.210790772688	0.275001101518	-1.38532317558	0.840324395842	-1.02522782907	0.459975272579	0.323454541512	1.75991720366	0.00290598011478	1.87445359693	-1.13640772556	-0.600169324304
